Date [UTC], Time [UTC], Illuminance [lux], Temperature [°C], Humidity [%], CO2 [ppm], TVOC [ppb], Latitude [°], Longitude [°], Satellites [-], Speed [m/s], Altitude [m], Roll [°], Pitch [°], Heading [°], Wind speed [m/s], Wind angle [°], Wind temp. [°C]
2023-03-30, 11:56:54.759, 611.02, 15.98, 49.39, 400, 1610, 46.51970291, 6.56353140, 11, 0.03, 402.9, 0.2, -0.5, 355.5, 1.6, 328, 17
2023-03-30, 11:56:55.867, 608.98, 16.00, 49.45, 400, 1586, 46.51970291, 6.56353140, 11, 0.01, 402.9, 0.2, -0.6, 354.9, 1.7, 326, 17
2023-03-30, 11:56:56.974, 612.33, 15.98, 49.45, 400, 1612, 46.51970291, 6.56353140, 11, 0.01, 402.9, 0.2, -0.6, 355.3, 1.2, 315, 17
2023-03-30, 11:56:58.082, 610.29, 16.01, 49.44, 400, 1578, 46.51970291, 6.56353378, 11, 0.01, 402.9, 0.2, -0.4, 355.7, 1.1, 315, 17
2023-03-30, 11:56:59.186, 611.59, 16.01, 49.46, 400, 1547, 46.51969528, 6.56353140, 11, 0.06, 402.9, 0.2, -0.6, 355.4, 1.1, 319, 17
2023-03-30, 11:57:00.290, 609.55, 16.01, 49.46, 400, 1527, 46.51969528, 6.56353474, 11, 0.03, 402.9, 0.3, -0.6, 355.6, 1.4, 318, 17
2023-03-30, 11:57:01.395, 608.82, 16.01, 49.44, 400, 1505, 46.51968765, 6.56353664, 11, 0.05, 402.9, 0.2, -0.4, 355.7, 2.0, 324, 17
2023-03-30, 11:57:02.499, 606.78, 16.01, 49.40, 400, 1547, 46.51968765, 6.56353855, 11, 0.06, 402.8, 0.2, -0.4, 355.5, 1.8, 322, 17
2023-03-30, 11:57:03.602, 604.74, 16.01, 49.40, 400, 1515, 46.51967621, 6.56353855, 11, 0.06, 402.6, 0.0, -4.9, 355.9, 1.8, 321, 17
2023-03-30, 11:57:04.706, 608.08, 16.00, 49.45, 400, 1547, 46.51967621, 6.56353855, 11, 0.08, 402.6, 0.2, -0.5, 355.6, 1.8, 321, 17
2023-03-30, 11:57:05.810, 606.04, 16.01, 49.43, 400, 1517, 46.51967621, 6.56353855, 11, 0.03, 402.6, 0.2, -0.5, 355.1, 1.8, 324, 17
2023-03-30, 11:57:06.917, 604.00, 15.98, 49.43, 400, 1493, 46.51967621, 6.56353855, 11, 0.01, 402.6, 0.2, -0.6, 355.6, 1.9, 322, 17
2023-03-30, 11:57:08.023, 604.00, 16.00, 49.39, 400, 1479, 46.51967621, 6.56353855, 11, 0.01, 402.6, 0.1, -0.3, 355.8, 1.8, 325, 17
2023-03-30, 11:57:09.130, 605.31, 16.01, 49.40, 400, 1483, 46.51967621, 6.56353855, 11, 0.02, 402.6, 0.3, -0.6, 355.6, 1.6, 323, 17
2023-03-30, 11:57:10.234, 603.27, 16.03, 49.38, 400, 1471, 46.51967621, 6.56353855, 11, 0.07, 402.6, 0.2, -0.5, 355.6, 1.2, 319, 17
2023-03-30, 11:57:11.342, 601.23, 16.00, 49.41, 400, 1487, 46.51967621, 6.56353855, 11, 0.02, 402.6, 0.2, -0.5, 355.9, 1.1, 319, 17
2023-03-30, 11:57:12.448, 602.53, 16.03, 49.42, 400, 1481, 46.51967621, 6.56353855, 11, 0.02, 402.5, 0.2, -0.5, 355.8, 1.2, 321, 17
2023-03-30, 11:57:13.555, 600.49, 16.00, 49.38, 400, 1473, 46.51967621, 6.56353855, 11, 0.04, 402.5, 0.2, -0.5, 355.8, 1.2, 319, 17
2023-03-30, 11:57:14.661, 601.80, 16.04, 49.39, 400, 1457, 46.51967621, 6.56353855, 11, 0.02, 402.5, 0.2, -0.5, 355.8, 0.9, 314, 17
2023-03-30, 11:57:15.769, 601.80, 16.03, 49.39, 400, 1475, 46.51967621, 6.56353855, 11, 0.04, 402.5, 0.3, -0.5, 355.8, 1.0, 312, 17
2023-03-30, 11:57:16.876, 601.80, 16.04, 49.39, 400, 1509, 46.51967621, 6.56353855, 11, 0.03, 402.5, 0.2, -0.5, 355.7, 1.2, 302, 17
2023-03-30, 11:57:17.982, 601.80, 16.04, 49.38, 400, 1499, 46.51967621, 6.56353855, 11, 0.02, 402.5, 0.2, -0.4, 355.5, 0.9, 303, 17
2023-03-30, 11:57:19.088, 599.76, 16.04, 49.33, 400, 1503, 46.51967621, 6.56353855, 11, 0.02, 402.5, 0.2, -0.3, 355.2, 0.6, 342, 17
2023-03-30, 11:57:20.194, 599.76, 16.06, 49.36, 400, 1517, 46.51967621, 6.56353855, 11, 0.02, 402.5, 0.2, -0.3, 355.7, 1.0, 4, 17
2023-03-30, 11:57:21.301, 599.76, 16.06, 49.38, 400, 1535, 46.51967621, 6.56353855, 11, 0.05, 402.5, 0.2, -0.5, 355.6, 0.8, 340, 17
2023-03-30, 11:57:22.408, 599.76, 16.04, 49.34, 400, 1541, 46.51967621, 6.56353664, 11, 0.10, 402.5, 0.1, -0.7, 355.3, 0.7, 327, 17
2023-03-30, 11:57:23.513, 599.76, 16.07, 49.38, 400, 1549, 46.51967621, 6.56353664, 11, 0.12, 402.5, 0.3, -0.5, 355.7, 1.0, 309, 17
2023-03-30, 11:57:24.620, 599.76, 16.06, 49.38, 400, 1531, 46.51966858, 6.56353474, 11, 0.13, 402.4, 0.2, -0.3, 355.9, 1.2, 298, 17
2023-03-30, 11:57:25.727, 599.76, 16.04, 49.39, 400, 1525, 46.51966858, 6.56353378, 11, 0.11, 402.4, 0.1, -0.3, 355.6, 1.2, 313, 17
2023-03-30, 11:57:26.833, 599.76, 16.07, 49.41, 400, 1539, 46.51966858, 6.56353378, 11, 0.12, 402.4, 0.1, -0.2, 355.5, 1.0, 321, 17
2023-03-30, 11:57:27.940, 599.76, 16.06, 49.39, 400, 1539, 46.51966858, 6.56353378, 11, 0.13, 402.3, 0.1, -0.5, 355.7, 1.2, 308, 17
2023-03-30, 11:57:29.048, 599.76, 16.04, 49.37, 400, 1543, 46.51966858, 6.56353140, 11, 0.13, 402.3, 0.2, -0.3, 355.5, 1.1, 299, 17
2023-03-30, 11:57:30.154, 599.76, 16.07, 49.40, 400, 1572, 46.51966858, 6.56353140, 11, 0.14, 402.3, 0.2, -0.4, 355.5, 1.2, 300, 17
2023-03-30, 11:57:31.260, 601.80, 16.07, 49.44, 400, 1561, 46.51966858, 6.56353140, 11, 0.15, 402.2, 0.2, -0.4, 355.7, 1.1, 310, 17
2023-03-30, 11:57:32.368, 603.84, 16.06, 49.43, 400, 1578, 46.51966095, 6.56353045, 11, 0.17, 402.2, 0.2, -0.5, 356.0, 0.9, 325, 17
2023-03-30, 11:57:33.471, 603.84, 16.06, 49.42, 400, 1543, 46.51966095, 6.56353045, 11, 0.19, 402.1, 0.2, -0.6, 355.7, 0.8, 320, 17
2023-03-30, 11:57:34.575, 604.57, 16.06, 49.39, 400, 1527, 46.51966095, 6.56353045, 11, 0.20, 402.0, 0.0, -0.3, 355.8, 1.0, 304, 17
2023-03-30, 11:57:35.704, 604.57, 16.06, 49.39, 400, 1570, 46.51965332, 6.56353045, 11, 0.23, 402.0, 0.1, -0.4, 355.5, 1.0, 309, 17
2023-03-30, 11:57:36.808, 601.23, 16.07, 49.41, 400, 1535, 46.51965332, 6.56353045, 11, 0.22, 401.9, 0.1, -0.5, 355.9, 1.1, 317, 17
2023-03-30, 11:57:37.910, 593.64, 16.07, 49.42, 400, 1572, 46.51965332, 6.56353045, 11, 0.22, 401.9, 0.2, -0.4, 355.3, 1.2, 317, 17
2023-03-30, 11:57:39.012, 510.08, 16.09, 49.44, 400, 1555, 46.51965332, 6.56353045, 11, 0.22, 401.8, 0.3, -0.6, 355.5, 1.3, 311, 17
2023-03-30, 11:57:40.115, 382.46, 16.04, 49.41, 400, 1610, 46.51965332, 6.56353045, 11, 0.21, 401.8, 0.2, -0.4, 355.9, 1.7, 303, 17
2023-03-30, 11:58:11.806, 631.58, 16.03, 49.30, 400, 1461, 46.51960373, 6.56351519, 11, 0.01, 400.1, 2.1, -1.6, 358.3, 1.6, 304, 17
2023-03-30, 11:58:12.912, 648.96, 16.01, 49.26, 400, 1461, 46.51960373, 6.56351614, 11, 0.00, 400.0, 2.2, -1.5, 358.7, 1.6, 297, 17
2023-03-30, 11:58:14.021, 659.90, 16.01, 49.27, 400, 1441, 46.51960373, 6.56351614, 11, 0.00, 400.0, 2.0, -1.3, 359.1, 1.8, 278, 17
2023-03-30, 11:58:15.127, 670.43, 16.03, 49.29, 400, 1439, 46.51960373, 6.56351614, 11, 0.01, 400.0, 2.0, -1.4, 358.7, 1.8, 286, 17
2023-03-30, 11:58:16.234, 691.48, 16.01, 49.25, 400, 1473, 46.51960373, 6.56351852, 11, 0.01, 399.9, 2.2, -1.4, 359.0, 1.6, 298, 17
2023-03-30, 11:58:17.339, 701.27, 16.01, 49.22, 400, 1473, 46.51960373, 6.56352043, 11, 0.03, 399.9, 2.2, -1.5, 359.1, 1.6, 302, 17
2023-03-30, 11:58:18.446, 706.82, 16.00, 49.22, 400, 1443, 46.51959610, 6.56352043, 11, 0.01, 399.8, 2.2, -1.3, 359.2, 1.6, 309, 17
2023-03-30, 11:58:19.552, 710.33, 16.00, 49.29, 400, 1459, 46.51959610, 6.56352139, 11, 0.03, 399.7, 2.2, -1.4, 358.9, 1.7, 312, 17
2023-03-30, 11:58:20.660, 715.14, 16.00, 49.27, 400, 1487, 46.51959610, 6.56352520, 11, 0.03, 399.6, 2.1, -1.5, 358.9, 1.8, 304, 17
2023-03-30, 11:58:21.766, 713.84, 16.00, 49.23, 400, 1479, 46.51959610, 6.56352520, 11, 0.02, 399.5, 2.1, -1.5, 358.2, 1.8, 308, 17
2023-03-30, 11:58:22.873, 717.92, 16.00, 49.23, 400, 1469, 46.51959610, 6.56352615, 11, 0.01, 399.3, 2.1, -1.4, 358.7, 2.3, 305, 17
2023-03-30, 11:58:23.978, 718.65, 16.00, 49.22, 400, 1495, 46.51959610, 6.56352615, 11, 0.01, 399.2, 2.1, -1.3, 358.3, 2.2, 298, 17
2023-03-30, 11:58:25.088, 717.35, 15.97, 49.23, 400, 1507, 46.51959610, 6.56352854, 11, 0.01, 399.3, 2.1, -1.3, 358.6, 2.3, 299, 17
2023-03-30, 11:58:26.194, 719.39, 15.97, 49.22, 400, 1477, 46.51959610, 6.56352615, 11, 0.06, 399.2, 2.1, -1.4, 359.1, 3.1, 307, 17
2023-03-30, 11:58:27.301, 720.12, 15.97, 49.25, 400, 1483, 46.51959610, 6.56352854, 11, 0.03, 399.1, 2.0, -1.3, 359.0, 3.1, 318, 17
2023-03-30, 11:58:28.408, 724.20, 15.97, 49.23, 400, 1459, 46.51959610, 6.56353378, 11, 0.05, 399.1, 1.9, -1.6, 358.6, 3.2, 331, 17
2023-03-30, 11:58:29.518, 724.93, 15.97, 49.23, 400, 1426, 46.51959610, 6.56353378, 11, 0.04, 399.0, 2.1, -1.4, 358.7, 2.8, 340, 17
2023-03-30, 11:58:30.623, 725.67, 15.96, 49.23, 400, 1414, 46.51959610, 6.56353855, 11, 0.02, 399.0, 2.0, -1.5, 358.8, 2.5, 327, 17
2023-03-30, 11:58:31.730, 727.71, 15.96, 49.23, 400, 1400, 46.51959610, 6.56353855, 11, 0.00, 399.0, 2.0, -1.4, 358.3, 2.9, 318, 17
2023-03-30, 11:58:32.839, 726.40, 15.96, 49.24, 400, 1404, 46.51959610, 6.56353951, 11, 0.02, 399.1, 2.1, -1.4, 358.6, 1.8, 306, 17
2023-03-30, 11:58:33.945, 728.44, 15.96, 49.24, 400, 1378, 46.51959610, 6.56353951, 11, 0.02, 399.0, 2.0, -1.5, 358.7, 1.8, 299, 17
2023-03-30, 11:58:35.053, 730.48, 15.97, 49.23, 400, 1406, 46.51959610, 6.56354141, 11, 0.02, 399.1, 2.1, -1.4, 359.1, 1.8, 295, 17
2023-03-30, 11:58:36.160, 729.18, 15.96, 49.24, 400, 1382, 46.51959610, 6.56353951, 11, 0.04, 399.1, 2.1, -1.5, 358.8, 1.4, 293, 17
2023-03-30, 11:58:37.266, 733.26, 15.97, 49.24, 400, 1380, 46.51959610, 6.56354380, 11, 0.02, 399.2, 2.1, -1.4, 358.6, 1.3, 307, 17
2023-03-30, 11:58:38.370, 731.95, 15.96, 49.22, 400, 1388, 46.51959610, 6.56354666, 11, 0.03, 399.3, 2.0, -1.4, 358.7, 1.3, 297, 17
2023-03-30, 11:58:39.473, 733.99, 15.94, 49.24, 400, 1366, 46.51960373, 6.56354666, 11, 0.03, 399.5, 2.1, -1.6, 358.9, 0.9, 294, 17
2023-03-30, 11:58:40.577, 736.03, 15.98, 49.20, 400, 1398, 46.51961136, 6.56355190, 11, 0.01, 399.7, 2.1, -1.5, 358.4, 1.4, 313, 17
2023-03-30, 11:58:41.683, 732.69, 15.98, 49.26, 400, 1378, 46.51961136, 6.56355476, 11, 0.06, 399.8, 2.1, -1.3, 358.9, 1.7, 314, 17
2023-03-30, 11:58:42.788, 734.73, 15.96, 49.23, 400, 1388, 46.51961136, 6.56355810, 11, 0.09, 399.9, 2.2, -1.5, 358.9, 1.6, 315, 17
2023-03-30, 11:58:43.890, 736.77, 15.98, 49.26, 400, 1386, 46.51961899, 6.56356001, 11, 0.09, 399.9, 2.1, -1.6, 358.9, 1.6, 289, 17
2023-03-30, 11:58:44.998, 738.81, 15.94, 49.24, 400, 1420, 46.51961899, 6.56356001, 11, 0.08, 400.0, 2.1, -1.7, 358.7, 2.4, 286, 17
2023-03-30, 11:58:46.104, 739.54, 15.96, 49.24, 400, 1404, 46.51961899, 6.56356192, 11, 0.07, 400.1, 2.0, -1.4, 358.5, 2.4, 294, 17
2023-03-30, 11:58:47.212, 738.24, 15.93, 49.29, 400, 1437, 46.51961136, 6.56356525, 11, 0.04, 400.2, 2.0, -1.5, 359.2, 3.3, 303, 17
2023-03-30, 11:58:48.319, 738.24, 15.92, 49.23, 400, 1400, 46.51961899, 6.56356716, 11, 0.04, 400.4, 2.0, -1.5, 358.7, 3.6, 302, 17
2023-03-30, 11:58:49.424, 740.28, 15.90, 49.22, 400, 1402, 46.51961899, 6.56356812, 11, 0.06, 400.5, 2.0, -1.6, 359.1, 4.1, 300, 17
2023-03-30, 11:58:50.533, 740.28, 15.87, 49.26, 400, 1420, 46.51963043, 6.56357002, 11, 0.05, 400.7, 2.1, -1.5, 359.0, 3.5, 305, 17
2023-03-30, 11:58:51.640, 743.05, 15.87, 49.22, 400, 1376, 46.51963043, 6.56357098, 11, 0.03, 401.0, 2.1, -1.3, 358.9, 3.9, 302, 17
2023-03-30, 11:58:52.746, 743.05, 15.87, 49.21, 400, 1400, 46.51963043, 6.56357336, 11, 0.02, 401.0, 2.2, -1.3, 358.8, 4.0, 292, 17
2023-03-30, 11:58:53.853, 741.01, 15.83, 49.16, 400, 1378, 46.51963043, 6.56357336, 11, 0.02, 401.1, 2.1, -1.4, 358.8, 4.4, 299, 17
2023-03-30, 11:58:54.987, 743.05, 15.80, 49.18, 400, 1404, 46.51963043, 6.56357336, 11, 0.03, 401.1, 2.1, -1.4, 358.3, 4.1, 290, 17
2023-03-30, 11:58:56.090, 745.09, 15.80, 49.17, 400, 1426, 46.51963806, 6.56357527, 11, 0.03, 401.2, 2.2, -1.3, 359.2, 3.7, 291, 17
2023-03-30, 11:58:57.194, 747.13, 15.80, 49.24, 400, 1370, 46.51963043, 6.56357622, 10, 0.01, 401.2, 2.2, -1.5, 358.5, 3.0, 308, 17
2023-03-30, 11:58:58.301, 743.78, 15.82, 49.20, 400, 1382, 46.51963806, 6.56358337, 10, 0.06, 401.3, 2.2, -1.3, 359.5, 3.6, 310, 17
2023-03-30, 11:58:59.406, 743.78, 15.83, 49.19, 400, 1384, 46.51963806, 6.56358337, 10, 0.05, 401.4, 2.2, -1.5, 358.7, 3.4, 307, 17
2023-03-30, 11:59:00.513, 745.82, 15.80, 49.22, 400, 1366, 46.51963806, 6.56358862, 10, 0.08, 401.4, 2.0, -1.4, 358.6, 3.5, 301, 17
2023-03-30, 11:59:01.620, 745.82, 15.80, 49.21, 400, 1390, 46.51963806, 6.56359148, 10, 0.07, 401.4, 2.1, -1.5, 358.5, 3.4, 305, 17
2023-03-30, 11:59:02.725, 745.82, 15.82, 49.25, 400, 1372, 46.51963806, 6.56359148, 10, 0.04, 401.4, 2.1, -1.3, 358.5, 2.9, 301, 17
2023-03-30, 11:59:03.833, 745.82, 15.80, 49.21, 400, 1366, 46.51964569, 6.56359148, 10, 0.03, 401.4, 2.1, -1.5, 359.7, 2.4, 294, 17
2023-03-30, 11:59:04.939, 739.70, 15.82, 49.25, 400, 1344, 46.51964569, 6.56359148, 11, 0.04, 401.4, 2.1, -1.4, 359.1, 2.3, 279, 17
2023-03-30, 11:59:06.046, 723.79, 15.82, 49.21, 400, 1334, 46.51964569, 6.56359339, 11, 0.04, 401.4, 2.1, -1.5, 358.9, 2.5, 285, 17
2023-03-30, 11:59:07.154, 714.00, 15.85, 49.24, 400, 1350, 46.51964569, 6.56359339, 10, 0.03, 401.4, 2.1, -1.3, 358.4, 1.7, 297, 17
2023-03-30, 11:59:08.259, 685.68, 15.82, 49.26, 400, 1338, 46.51964569, 6.56359339, 9, 0.06, 401.4, 2.1, -1.6, 358.3, 1.6, 309, 17
2023-03-30, 11:59:42.118, 171.28, 15.96, 49.44, 400, 1300, 46.51968765, 6.56356287, 11, 0.01, 400.1, 2.5, -0.2, 356.4, 2.0, 271, 17
2023-03-30, 11:59:43.225, 775.20, 15.96, 49.45, 400, 1255, 46.51968765, 6.56356287, 11, 0.00, 400.1, 2.6, -0.1, 356.8, 1.3, 290, 17
2023-03-30, 11:59:44.330, 841.05, 15.96, 49.42, 400, 1298, 46.51968765, 6.56356287, 11, 0.00, 400.1, 2.6, -0.3, 356.2, 1.9, 275, 17
2023-03-30, 11:59:45.434, 851.33, 15.96, 49.40, 400, 1247, 46.51968765, 6.56356287, 11, 0.01, 400.1, 2.5, -0.4, 356.2, 2.0, 283, 17
2023-03-30, 11:59:46.538, 865.94, 15.93, 49.45, 400, 1241, 46.51968765, 6.56356287, 11, 0.02, 400.0, 2.5, -0.4, 356.3, 2.3, 289, 17
2023-03-30, 11:59:47.642, 868.14, 15.92, 49.42, 400, 1247, 46.51968765, 6.56356192, 11, 0.01, 399.6, 2.5, -0.3, 356.2, 2.7, 286, 17
2023-03-30, 11:59:48.746, 870.92, 15.92, 49.38, 400, 1312, 46.51968765, 6.56356192, 11, 0.01, 399.3, 2.5, -0.4, 356.1, 2.5, 307, 17
2023-03-30, 11:59:49.850, 871.65, 15.90, 49.38, 400, 1269, 46.51968765, 6.56356192, 11, 0.01, 399.1, 2.7, -0.3, 356.2, 2.1, 316, 17
2023-03-30, 11:59:50.953, 871.65, 15.92, 49.39, 400, 1306, 46.51968765, 6.56356192, 11, 0.01, 399.0, 2.4, -0.3, 356.7, 2.1, 300, 17
2023-03-30, 11:59:52.059, 873.69, 15.92, 49.37, 400, 1324, 46.51968765, 6.56356192, 11, 0.01, 399.0, 2.7, -0.3, 356.3, 3.0, 300, 17
2023-03-30, 11:59:53.165, 874.43, 15.89, 49.36, 400, 1304, 46.51968765, 6.56356192, 11, 0.01, 399.0, 2.6, -0.3, 356.3, 2.7, 306, 17
2023-03-30, 11:59:54.272, 877.20, 15.89, 49.36, 400, 1308, 46.51968765, 6.56356192, 11, 0.02, 399.0, 2.6, -0.3, 356.2, 2.4, 292, 17
2023-03-30, 11:59:55.378, 877.20, 15.92, 49.37, 400, 1346, 46.51968765, 6.56356192, 11, 0.04, 399.0, 2.7, -0.3, 355.8, 2.6, 287, 17
2023-03-30, 11:59:56.483, 875.16, 15.92, 49.35, 400, 1304, 46.51968765, 6.56356192, 11, 0.04, 399.0, 2.5, -0.3, 356.2, 2.2, 292, 17
2023-03-30, 11:59:57.591, 879.24, 15.89, 49.34, 400, 1291, 46.51968765, 6.56356192, 11, 0.05, 399.0, 2.6, -0.3, 356.7, 2.3, 269, 17
2023-03-30, 11:59:58.697, 882.01, 15.90, 49.38, 400, 1306, 46.51968765, 6.56356192, 11, 0.02, 398.9, 2.5, -0.3, 356.5, 2.7, 295, 17
2023-03-30, 11:59:59.803, 882.01, 15.89, 49.38, 400, 1328, 46.51968765, 6.56356001, 11, 0.01, 398.7, 2.7, -0.3, 356.3, 2.3, 291, 17
2023-03-30, 12:00:00.912, 884.79, 15.89, 49.31, 400, 1300, 46.51968765, 6.56356001, 11, 0.01, 398.6, 2.7, -0.3, 356.5, 2.5, 298, 17
2023-03-30, 12:00:02.018, 886.83, 15.85, 49.35, 400, 1300, 46.51967621, 6.56356192, 11, 0.02, 398.6, 2.6, -0.2, 356.2, 3.0, 289, 17
2023-03-30, 12:00:03.124, 885.52, 15.87, 49.34, 400, 1320, 46.51967621, 6.56356001, 11, 0.01, 398.4, 2.6, -0.3, 355.8, 2.7, 286, 17
2023-03-30, 12:00:04.230, 887.56, 15.86, 49.32, 400, 1285, 46.51967621, 6.56356192, 11, 0.03, 398.1, 2.4, -0.4, 356.1, 2.6, 290, 17
2023-03-30, 12:00:05.338, 886.26, 15.85, 49.37, 400, 1261, 46.51968765, 6.56356192, 11, 0.05, 397.8, 2.7, -0.3, 356.1, 3.1, 298, 17
2023-03-30, 12:00:06.444, 890.34, 15.85, 49.35, 400, 1300, 46.51968765, 6.56356001, 11, 0.05, 397.5, 2.5, -0.3, 355.8, 2.8, 300, 17
2023-03-30, 12:00:07.549, 891.07, 15.85, 49.37, 400, 1304, 46.51967621, 6.56356192, 11, 0.02, 397.3, 2.5, -0.3, 356.3, 2.2, 303, 17
2023-03-30, 12:00:08.656, 895.15, 15.83, 49.34, 400, 1295, 46.51967621, 6.56356001, 11, 0.02, 396.8, 2.6, -0.2, 356.1, 2.4, 289, 17
2023-03-30, 12:00:09.766, 893.85, 15.82, 49.37, 400, 1304, 46.51966858, 6.56356001, 11, 0.05, 396.6, 2.6, -0.3, 355.8, 2.1, 287, 17
2023-03-30, 12:00:10.873, 897.93, 15.83, 49.38, 400, 1295, 46.51966858, 6.56356001, 11, 0.05, 396.5, 2.5, -0.4, 356.4, 2.5, 279, 17
2023-03-30, 12:00:11.980, 898.66, 15.80, 49.41, 400, 1261, 46.51966858, 6.56356192, 11, 0.05, 396.5, 2.6, -0.4, 356.4, 2.4, 278, 17
2023-03-30, 12:00:13.086, 897.36, 15.82, 49.39, 400, 1298, 46.51966858, 6.56356287, 11, 0.06, 396.4, 2.5, -0.2, 355.7, 2.5, 283, 17
2023-03-30, 12:00:14.194, 903.48, 15.80, 49.41, 400, 1289, 46.51966095, 6.56356001, 11, 0.07, 396.2, 2.5, -0.5, 356.1, 2.7, 285, 17
2023-03-30, 12:00:15.327, 904.21, 15.82, 49.39, 400, 1308, 46.51966095, 6.56356001, 11, 0.05, 396.0, 2.6, -0.3, 356.2, 2.7, 283, 17
2023-03-30, 12:00:16.431, 904.94, 15.79, 49.41, 400, 1263, 46.51966095, 6.56355810, 11, 0.05, 395.7, 2.7, -0.2, 356.0, 2.8, 289, 17
2023-03-30, 12:00:17.535, 903.64, 15.77, 49.43, 400, 1291, 46.51966095, 6.56356001, 11, 0.06, 395.4, 2.6, -0.2, 356.6, 4.1, 297, 17
2023-03-30, 12:00:18.639, 907.72, 15.76, 49.41, 400, 1281, 46.51965332, 6.56356192, 11, 0.08, 395.0, 2.4, -0.3, 356.2, 4.0, 301, 17
2023-03-30, 12:00:19.743, 909.76, 15.79, 49.39, 400, 1281, 46.51965332, 6.56355810, 11, 0.07, 394.7, 2.6, -0.2, 356.2, 2.9, 307, 17
2023-03-30, 12:00:20.848, 910.49, 15.75, 49.43, 400, 1257, 46.51965332, 6.56355667, 11, 0.07, 394.5, 2.6, -0.4, 356.3, 2.1, 284, 17
2023-03-30, 12:00:21.951, 911.23, 15.77, 49.47, 400, 1255, 46.51965332, 6.56355476, 11, 0.07, 394.4, 2.5, 0.0, 356.9, 2.3, 254, 17
2023-03-30, 12:00:23.058, 913.27, 15.79, 49.46, 400, 1247, 46.51965332, 6.56355286, 11, 0.07, 394.3, 2.6, -0.4, 356.2, 2.0, 277, 17
2023-03-30, 12:00:24.161, 916.04, 15.80, 49.50, 400, 1235, 46.51964569, 6.56355190, 11, 0.07, 394.0, 2.6, -0.5, 356.3, 1.7, 295, 17
2023-03-30, 12:00:25.265, 916.04, 15.79, 49.48, 400, 1279, 46.51964569, 6.56355190, 11, 0.07, 393.7, 2.5, -0.3, 355.5, 2.3, 300, 17
2023-03-30, 12:00:26.384, 918.08, 15.82, 49.51, 400, 1231, 46.51963806, 6.56355000, 11, 0.09, 393.5, 2.5, -0.3, 356.5, 3.0, 287, 17
2023-03-30, 12:00:27.493, 920.86, 15.77, 49.52, 400, 1259, 46.51963806, 6.56354904, 11, 0.08, 393.3, 2.7, -0.3, 356.7, 2.5, 294, 17
2023-03-30, 12:00:28.599, 921.59, 15.77, 49.52, 400, 1237, 46.51963806, 6.56354904, 11, 0.11, 392.8, 2.6, -0.2, 356.5, 2.4, 296, 17
2023-03-30, 12:00:29.706, 922.32, 15.80, 49.55, 400, 1247, 46.51963043, 6.56354666, 11, 0.06, 392.7, 2.7, -0.2, 356.6, 1.9, 291, 17
2023-03-30, 12:00:30.815, 916.20, 15.80, 49.52, 400, 1233, 46.51963043, 6.56354666, 11, 0.07, 392.5, 2.5, -0.3, 356.2, 1.7, 286, 17
2023-03-30, 12:00:31.920, 907.88, 15.83, 49.52, 400, 1253, 46.51963043, 6.56354475, 11, 0.07, 392.4, 2.7, -0.4, 355.7, 2.4, 285, 17
2023-03-30, 12:00:33.028, 873.45, 15.82, 49.51, 400, 1277, 46.51963043, 6.56354475, 11, 0.06, 392.4, 2.6, -0.3, 356.2, 2.6, 288, 17
2023-03-30, 12:00:34.134, 714.65, 15.79, 49.53, 400, 1275, 46.51963043, 6.56354141, 11, 0.07, 392.4, 2.4, -0.2, 356.3, 2.8, 279, 17
2023-03-30, 12:00:56.003, 680.27, 15.96, 49.83, 400, 1285, 46.51961899, 6.56351328, 11, 0.09, 393.3, 1.6, -0.3, 344.4, 0.7, 250, 17
2023-03-30, 12:00:57.109, 1642.06, 15.96, 49.98, 400, 1376, 46.51961899, 6.56351328, 11, 0.09, 393.4, 1.7, -0.5, 344.5, 1.3, 237, 17
2023-03-30, 12:00:58.215, 1268.72, 15.94, 50.12, 400, 1362, 46.51961136, 6.56351089, 10, 0.09, 393.3, 1.9, -0.5, 344.8, 1.3, 245, 17
2023-03-30, 12:00:59.321, 1285.20, 15.93, 50.21, 400, 1366, 46.51961136, 6.56351328, 11, 0.08, 393.4, 1.9, -0.4, 344.9, 1.1, 243, 17
2023-03-30, 12:01:00.429, 1298.85, 15.94, 50.25, 400, 1273, 46.51961136, 6.56351089, 11, 0.08, 393.4, 1.8, -0.5, 344.3, 0.6, 328, 17
2023-03-30, 12:01:01.536, 1302.28, 15.92, 50.29, 400, 1279, 46.51961136, 6.56351089, 10, 0.07, 393.3, 1.8, -0.4, 344.9, 0.7, 84, 17
2023-03-30, 12:01:02.642, 1310.06, 15.93, 50.21, 400, 1295, 46.51961136, 6.56350994, 10, 0.07, 393.5, 1.7, -0.3, 344.8, 0.4, 105, 17
2023-03-30, 12:01:03.748, 1307.94, 15.94, 50.19, 400, 1312, 46.51960373, 6.56350994, 10, 0.08, 393.6, 1.9, -0.2, 345.3, 1.1, 153, 17
2023-03-30, 12:01:04.855, 1313.00, 15.93, 50.12, 400, 1251, 46.51960373, 6.56350803, 10, 0.08, 393.7, 1.9, -0.4, 345.1, 1.0, 24, 17
2023-03-30, 12:01:05.962, 1317.57, 15.92, 50.10, 400, 1279, 46.51959610, 6.56350803, 11, 0.08, 393.7, 1.7, -0.3, 345.4, 0.5, 317, 17
